2025-02-10 11:50:44 - Logger initialized successfully.
2025-02-10 11:50:44 - Initializing CarRacing-v2 environment in render mode...
2025-02-10 11:50:44 - Environment initialized successfully.
2025-02-10 11:50:44 - Loading trained model from trained agents/ppo_CarRacing-v2_2025-02-09_16-01-58_reward_205.00.zip...
2025-02-10 11:50:45 - ✅ Model loaded successfully.
2025-02-10 11:50:45 - Starting simulation...
2025-02-10 11:50:45 - Action taken: [1. 0. 0.], Reward: 6.289776357827477, Done: False, Truncated: False
2025-02-10 11:53:02 - Reward: -0.10000000000000142
2025-02-10 11:53:02 - Action taken: [0.8095052 0.        0.       ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:02 - Reward: -0.10000000000000142
2025-02-10 11:53:02 - Action taken: [1.        0.7171962 0.       ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:02 - Reward: -0.10000000000000142
2025-02-10 11:53:02 - Action taken: [-0.4709965  0.         0.       ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:02 - Reward: -0.10000000000000142
2025-02-10 11:53:02 - Action taken: [1.         0.45346123 0.17792451], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [-0.94618154  0.          0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [-0.7494425  0.         0.       ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [-0.25507486  0.14329812  0.24651489], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [0.24755321 0.         0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [-0.57405347  0.          0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [1. 1. 0.], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [-0.50672454  0.          0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [0.73506194 0.         0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [1.         0.06581672 0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [-0.7548952   0.13729809  0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [0.10107924 0.         0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [-0.9548471  0.         0.4053234], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [0.64403677 0.         0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [-0.25741965  1.          0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [0.5502352 0.        0.       ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [-0.96419656  0.          0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [-0.9131981   0.32022637  0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [-0.04823169  0.          0.6799441 ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [0.49332625 0.         0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [0.06046711 0.6007692  0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:03 - Reward: -0.10000000000000142
2025-02-10 11:53:03 - Action taken: [-1.         0.         0.1448771], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [0.5654955 0.        0.       ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [-0.5654513  0.         0.       ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [-0.87498415  0.          0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [0.41570407 0.         0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [-0.58461547  0.          0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [0.6224036  0.59116304 0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [0.38537562 0.         0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [1.         0.         0.19243965], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [-1.  0.  0.], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [-0.5049614  0.         0.       ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [-0.6909362  0.         0.       ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [1. 0. 0.], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [0.16128223 0.11755493 0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [-0.31663197  0.          0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [0.6942208 0.        0.       ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [0.19447568 0.         0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [-0.03373694  0.          0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [0.23789197 0.18244836 0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [0.688516   0.         0.56276035], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [0.25345376 0.17213228 0.43220845], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [0.7872415 0.        0.2098495], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:04 - Reward: -0.10000000000000142
2025-02-10 11:53:04 - Action taken: [-0.8453897   0.          0.54383034], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [-1.          0.23334643  0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [-0.56541675  0.          0.3682756 ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [-1.  0.  0.], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [0.8164376 0.        0.       ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [-0.30193436  0.          0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [0.92908674 0.         0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [-1.  0.  0.], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [-0.3283556  0.         0.5165258], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [-0.40656736  0.          0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [-0.6750665   0.          0.98986006], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [-0.4739217  0.         0.       ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [1. 0. 0.], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [-0.50543094  1.          0.06790957], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [-0.16964862  0.5466056   0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [0.68475074 0.91423887 0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [-1.  0.  0.], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [0.66697836 1.         0.13283113], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [0.16033772 0.         0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [0.61440337 0.         0.37052742], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [0.22300355 0.18812089 0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:05 - Reward: -0.10000000000000142
2025-02-10 11:53:05 - Action taken: [0.31542718 0.         0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:06 - Reward: -0.10000000000000142
2025-02-10 11:53:06 - Action taken: [0.04612692 0.05701585 0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:06 - Reward: -0.10000000000000142
2025-02-10 11:53:06 - Action taken: [-0.4868658  1.         0.       ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:06 - Reward: -0.10000000000000142
2025-02-10 11:53:06 - Action taken: [0.2531879 0.        0.       ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:06 - Reward: -0.10000000000000142
2025-02-10 11:53:06 - Action taken: [-1.  0.  0.], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:06 - Reward: -0.10000000000000142
2025-02-10 11:53:06 - Action taken: [-0.9503481   0.59949976  0.28313407], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:06 - Reward: -0.10000000000000142
2025-02-10 11:53:06 - Action taken: [0.7367952  0.28532124 0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:06 - Reward: -0.10000000000000142
2025-02-10 11:53:06 - Action taken: [-1.          0.980331    0.56619966], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:06 - Reward: -0.10000000000000142
2025-02-10 11:53:06 - Action taken: [0.4502257 0.9270128 0.       ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:06 - Reward: -0.10000000000000142
2025-02-10 11:53:06 - Action taken: [-0.17537904  0.04595619  0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:06 - Reward: -0.10000000000000142
2025-02-10 11:53:06 - Action taken: [-0.3987438  0.         0.       ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:06 - Reward: -0.10000000000000142
2025-02-10 11:53:06 - Action taken: [0.4515628  0.42085516 0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:06 - Reward: -0.10000000000000142
2025-02-10 11:53:06 - Action taken: [-0.00608515  0.37873822  0.05244917], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:06 - Reward: -0.10000000000000142
2025-02-10 11:53:06 - Action taken: [-0.5743346   0.15627012  0.03648704], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:06 - Reward: -0.10000000000000142
2025-02-10 11:53:06 - Action taken: [-0.97734106  1.          0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:06 - Reward: -0.10000000000000142
2025-02-10 11:53:06 - Action taken: [0.75160396 0.         0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:06 - Reward: -0.10000000000000142
2025-02-10 11:53:06 - Action taken: [0.02814387 0.53671986 0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:06 - Reward: -0.10000000000000142
2025-02-10 11:53:06 - Action taken: [0.38483313 0.5011048  0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:06 - Reward: -0.10000000000000142
2025-02-10 11:53:06 - Action taken: [1.         0.66840637 0.18883118], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:06 - Reward: -0.10000000000000142
2025-02-10 11:53:06 - Action taken: [0.18003835 0.16992384 0.11029828], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:06 - Reward: -0.10000000000000142
2025-02-10 11:53:06 - Action taken: [0.12309372 0.         0.32426608], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:07 - Reward: -0.10000000000000142
2025-02-10 11:53:07 - Action taken: [-1.  0.  0.], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:07 - Reward: -0.10000000000000142
2025-02-10 11:53:07 - Action taken: [-1.  0.  0.], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:07 - Reward: -0.10000000000000142
2025-02-10 11:53:07 - Action taken: [1.         0.         0.24907035], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:07 - Reward: -0.10000000000000142
2025-02-10 11:53:07 - Action taken: [0.77689725 0.7538233  0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:07 - Reward: -0.10000000000000142
2025-02-10 11:53:07 - Action taken: [-0.58902705  1.          0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:07 - Reward: -0.10000000000000142
2025-02-10 11:53:07 - Action taken: [-0.10870095  0.          0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:07 - Reward: -0.10000000000000142
2025-02-10 11:53:07 - Action taken: [0.04391284 0.         0.        ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:07 - Reward: -0.10000000000000142
2025-02-10 11:53:07 - Action taken: [1.        0.5145121 0.       ], Reward: -0.10000000000000142, Done: False, Truncated: False
2025-02-10 11:53:07 - Reward: -0.10000000000000142
